conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
synth_0240,Hinglish,mixed,3,A: Free Fire mein diamond top up karwa doon tumhara?  |  B: Bohot mehenga hai wo.  |  A: Tumhare liye kuch bhi. Bas mujhe voice call pe sweet baatein sunaya karo.,Tumhare liye kuch bhi. Bas mujhe voice call pe sweet baatein sunaya karo.,grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,grooming exchange
synth_0241,Hinglish,mixed,3,A: Tum meri life ki sabse favorite person ban chuki ho.  |  B: Hum toh bas 2 din pehle mile.  |  A: Connection dil se hota hai time se nahi. Trust me completely.,Connection dil se hota hai time se nahi. Trust me completely.,grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,rushing intimacy
synth_0242,Malayalam,mixed,3,"A: നിന്റെ പ്രായത്തേക്കാൾ പക്വത നിനക്കുണ്ട്.  |  B: എല്ലാവരും എന്നെ കൊച്ചുകുട്ടിയായിട്ടാണ് കാണുന്നത്.  |  A: അവർക്ക് നിന്നെ അറിയില്ല. നിന്നെ ഞാൻ മാത്രമേ മനസ്സിലാക്കൂ, നിനക്ക് വിലകൂടിയ സമ്മാനം തരാം.","അവർക്ക് നിന്നെ അറിയില്ല. നിന്നെ ഞാൻ മാത്രമേ മനസ്സിലാക്കൂ, നിനക്ക് വിലകൂടിയ സമ്മാനം തരാം.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,mature flattery gift
synth_0243,Malayalam,mixed,3,A: നിന്റെ കൂട്ടുകാർക്ക് നിന്നോട് സ്നേഹമില്ല.  |  B: അവർ ചിലപ്പോൾ എന്നെ ഒഴിവാക്കും.  |  A: എന്നെ മാത്രം വിശ്വസിക്കൂ. ഞാൻ നിനക്ക് പുതിയ ഫോൺ വാങ്ങിത്തരാം.,എന്നെ മാത്രം വിശ്വസിക്കൂ. ഞാൻ നിനക്ക് പുതിയ ഫോൺ വാങ്ങിത്തരാം.,grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,isolating phone offer
synth_0244,Malayalam,mixed,3,"A: നീ എനിക്ക് വളരെ പ്രത്യേകപ്പെട്ട ആളാണ്.  |  B: നന്ദി ചേട്ടാ.  |  A: നിനക്ക് ഓൺലൈൻ ഗെയിമിൽ ഫ്രീ ക്രെഡിറ്റ് തരാം, എന്നോട് മാത്രം സംസാരിച്ചാൽ മതി.","നിനക്ക് ഓൺലൈൻ ഗെയിമിൽ ഫ്രീ ക്രെഡിറ്റ് തരാം, എന്നോട് മാത്രം സംസാരിച്ചാൽ മതി.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,exclusive chat gift
synth_0245,Malayalam,mixed,3,"A: വീട്ടുകാർ നിന്റെ സ്വാതന്ത്ര്യം തടയുകയാണോ?  |  B: അവർ എപ്പോഴും വഴക്കുപറയും.  |  A: അവർക്ക് നിന്റെ കഴിവ് അറിയില്ല. എന്നോട് എല്ലാം തുറന്നു പറയാം, ഞാൻ കൂടെയുണ്ട്.","അവർക്ക് നിന്റെ കഴിവ് അറിയില്ല. എന്നോട് എല്ലാം തുറന്നു പറയാം, ഞാൻ കൂടെയുണ്ട്.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,eroding family trust
synth_0246,Malayalam,mixed,3,"A: നിന്റെ കണ്ണുകൾ വളരെ മനോഹരമാണ്.  |  B: സാധാരണ ഫോട്ടോ അല്ലേ.  |  A: നിന്നെ സിനിമയിൽ അഭിനയിക്കാൻ ഞാൻ സഹായിക്കാം, എന്നെ വിശ്വസിക്കൂ.","നിന്നെ സിനിമയിൽ അഭിനയിക്കാൻ ഞാൻ സഹായിക്കാം, എന്നെ വിശ്വസിക്കൂ.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,acting lure
synth_0247,Malayalam,mixed,3,"A: നിന്റെ എല്ലാ ആഗ്രഹങ്ങളും ഞാൻ സാധിച്ചു തരാം.  |  B: എനിക്ക് ലാപ്ടോപ്പ് വേണമായിരുന്നു പഠിക്കാൻ.  |  A: ഞാൻ കൊറിയർ അയച്ചു തരാം, നമ്മൾ തമ്മിലുള്ള രഹസ്യമായിരിക്കണം.","ഞാൻ കൊറിയർ അയച്ചു തരാം, നമ്മൾ തമ്മിലുള്ള രഹസ്യമായിരിക്കണം.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,laptop offer
synth_0248,Malayalam,mixed,3,"A: നിന്റെ സംസാരം കേൾക്കാൻ വളരെ ഇമ്പമുണ്ട്.  |  B: ശരിക്കും?  |  A: അതെ, നീ സംസാരിക്കുമ്പോൾ എന്റെ എല്ലാ വിഷമങ്ങളും മാറും. നീ എന്റെ മാലാഖയാണ്.","അതെ, നീ സംസാരിക്കുമ്പോൾ എന്റെ എല്ലാ വിഷമങ്ങളും മാറും. നീ എന്റെ മാലാഖയാണ്.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,emotional trap
synth_0249,Malayalam,mixed,3,A: നിന്നെപ്പോലെ ഒരു സുഹൃത്തിനെ കിട്ടിയത് എന്റെ ഭാഗ്യമാണ്.  |  B: നമ്മൾ ഓൺലൈനിൽ മാത്രമല്ലേ കണ്ടിട്ടുള്ളൂ.  |  A: മനസ്സുകൾ തമ്മിലാണ് അടുക്കേണ്ടത്. നീ എനിക്ക് ജീവനാണ്.,മനസ്സുകൾ തമ്മിലാണ് അടുക്കേണ്ടത്. നീ എനിക്ക് ജീവനാണ്.,grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,rushing bond
synth_0250,Malayalam,mixed,3,"A: നിന്റെ കഴിവുകൾ കണ്ട് ഞാൻ അത്ഭുതപ്പെട്ടു.  |  B: ചിത്രം വരച്ചതാണോ?  |  A: അതെ, നിനക്ക് വലിയ സമ്മാനങ്ങൾ ഞാൻ അയക്കാം, നിന്റെ സന്തോഷമാണ് പ്രധാനം.","അതെ, നിനക്ക് വലിയ സമ്മാനങ്ങൾ ഞാൻ അയക്കാം, നിന്റെ സന്തോഷമാണ് പ്രധാനം.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,talent praise gift
synth_0251,Malayalam,mixed,3,"A: വീട്ടുകാരെക്കാൾ ഞാൻ നിന്നെ സംരക്ഷിക്കും.  |  B: അച്ഛൻ സ്ട്രിക്റ്റ് ആണ്.  |  A: അച്ഛനെ പേടിക്കേണ്ട, ഞാൻ നിന്റെ കൂടെയുണ്ട് എപ്പോഴും.","അച്ഛനെ പേടിക്കേണ്ട, ഞാൻ നിന്റെ കൂടെയുണ്ട് എപ്പോഴും.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,undermining father
synth_0252,Malayalam,mixed,3,A: നിന്റെ പ്രായത്തിലുള്ള മറ്റു കുട്ടികളെപ്പോലെയല്ല നീ.  |  B: അതെങ്ങനെ?  |  A: നിനക്ക് വലിയ ആളുകളുടെ ചിന്താഗതിയാണ്. അതുകൊണ്ട് എനിക്ക് നിന്നെ വളരെ ഇഷ്ടമാണ്.,നിനക്ക് വലിയ ആളുകളുടെ ചിന്താഗതിയാണ്. അതുകൊണ്ട് എനിക്ക് നിന്നെ വളരെ ഇഷ്ടമാണ്.,grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,age flattery
synth_0253,Malayalam,mixed,3,"A: നിനക്ക് എന്തെങ്കിലും വിഷമമുണ്ടെങ്കിൽ എന്നോട് പറയൂ.  |  B: പരീക്ഷാ പേടിയുണ്ട്.  |  A: പേടിക്കണ്ട, ഞാൻ നിനക്ക് ചോക്ലേറ്റും സമ്മാനങ്ങളും അയച്ചു തരാം മൂഡ് മാറാൻ.","പേടിക്കണ്ട, ഞാൻ നിനക്ക് ചോക്ലേറ്റും സമ്മാനങ്ങളും അയച്ചു തരാം മൂഡ് മാറാൻ.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,comfort gift
synth_0254,Malayalam,mixed,3,"A: നീ സംസാരിച്ചില്ലെങ്കിൽ എനിക്ക് ഉറക്കം വരില്ല.  |  B: ഞാൻ ഉറങ്ങാൻ പോകുന്നു.  |  A: കുറച്ചു നേരം കൂടി സംസാരിക്കൂ, എന്റെ ലോകം തന്നെ നീയാണ്.","കുറച്ചു നേരം കൂടി സംസാരിക്കൂ, എന്റെ ലോകം തന്നെ നീയാണ്.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,obsessive attachment
synth_0255,Manglish,mixed,3,"A: Ninte age ithrayum aayennu thonnilla, super mature aanu.  |  B: Ellavarum enne kaliyaakkukayaa.  |  A: Avaru pottanmaar aanu. Njan ninne mathram care cheyyam, gifts vaangi tharaam.","Avaru pottanmaar aanu. Njan ninne mathram care cheyyam, gifts vaangi tharaam.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,mature gift offer
synth_0256,Manglish,mixed,3,"A: Free Fire il ninakku diamonds veno?  |  B: Aiyo ente kayyil cash illa.  |  A: Njan top up cheythu tharaam, daily enne call cheythaal mathi.","Njan top up cheythu tharaam, daily enne call cheythaal mathi.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,gaming currency condition
synth_0257,Manglish,mixed,3,"A: Veettukaarude karyam vidu, njan ninte koode undu.  |  B: Avar phone check cheyyum.  |  A: Njan ninakku secret aayi vera phone vaangi tharaam, trust me.","Njan ninakku secret aayi vera phone vaangi tharaam, trust me.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,secret phone offer
synth_0258,Manglish,mixed,3,"A: Nee enthoru cute aanu dp il.  |  B: Normal pic aanu.  |  A: Model pole undu, modeling agency il introduce cheyyaam.","Model pole undu, modeling agency il introduce cheyyaam.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,modeling lure
synth_0259,Manglish,mixed,3,"A: Ninne pole oru nalla friendine vere koodilla.  |  B: Thanks chetta.  |  A: Ninakku enthu gift venam enkilum para, Amazon vazhi njan ayakkam.","Ninakku enthu gift venam enkilum para, Amazon vazhi njan ayakkam.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,amazon gift lure
synth_0260,Manglish,mixed,3,"A: Schoolile aarelum target cheythal enne para.  |  B: Chilar kaliyaakkunnu.  |  A: Njan avare nokkikollam, nee ente special aalaanu.","Njan avare nokkikollam, nee ente special aalaanu.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,protector stance
synth_0261,Manglish,mixed,3,"A: Enikku ninnodu entho oru aduppam thonnunnu.  |  B: Nammal ippozhille kandullu.  |  A: Time onnum issue alla, ninte manassu njaan ariyaam.","Time onnum issue alla, ninte manassu njaan ariyaam.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,instant affection
synth_0262,Manglish,mixed,3,"A: Ninakku pocket money kuravanennu paranjille?  |  B: Athe 100 rs mathram.  |  A: GPay number thaa, njan 1000 ayakkam, aarodum parayaruthu.","GPay number thaa, njan 1000 ayakkam, aarodum parayaruthu.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,gpay dependency
synth_0263,Manglish,mixed,3,"A: Ninte sound kettukondirikkan nalla rasama.  |  B: Voice note ayakkan madi aanu.  |  A: Pls enakku vendi ayaku, njan ninakku swantham aalalle.","Pls enakku vendi ayaku, njan ninakku swantham aalalle.",grooming_trust_building,Medium,Synthetic-Grooming-PAN12,synthetic,pushing voice notes
